plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
dmskw_cr_50_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_skew_ct, bs='cs') + var_era",model_dat_daily,NULL,-3494.32794446993,-3494.002292446636,-3432.495813582389,0.1870973503095651,0.04506750693583898,0.9480284692918768,0.41383851958690837,0.1870973503095651,0.04506750693583898,0.5228600207733004,NA,0.9474689589302769,NA,0.7861636024708506,0.7861636024708506,NA
dmskw_cr_tt_50_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_skew_ct, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-2001.6715159597713,-2001.4394977374438,-1966.1806356520415,0.1858768923837152,0.04854096598495955,0.906279376393079,0.4053154522710056,-0.2401066767056539,0.04778956286068544,0.4990570978735581,0.42,0.9538216560509554,0.9355608591885441,0.7922064067786279,0.7503981264637002,FALSE
