plot_label,group_vars,gr_var,direct_var,model,model_data,test_data,in_AIC,in_AICc,in_BIC,in_R2,in_RMSE,in_nRMSEq,in_nRMSEd,out_R2,out_RMSE,in_spear,out_spear,in_cover,out_cover,in_AUC,out_AUC,gr_rej
dmskw_sym_cr_,,gr_roll,growing,"s(sm_mean_ct_FALSE, bs='cs') + s(sm_mean_ct_NA, bs='cs') + s(sm_mean_ct_TRUE, bs='cs') + s(sm_skew_ct_FALSE, bs='cs') + s(sm_skew_ct_NA, bs='cs') + s(sm_skew_ct_TRUE, bs='cs') + var_era",model_dat_daily,NULL,-2004.5791203417914,-2002.6063610293236,-1913.6765993373247,0.5172780948152929,0.032575975972057254,0.6405520085691451,0.29690270238917493,0.5172780948152929,0.032575975972057254,0.7276520167253802,NA,0.949119373776908,NA,0.9067406064702449,0.9067406064702449,NA
dmskw_asyn_cr_,,gr_roll,growing,"s(sm_mean_ct_FALSE, bs='cs') + s(sm_mean_ct_NA, bs='cs') + s(sm_skew_ct_FALSE, bs='cs') + s(sm_skew_ct_NA, bs='cs') + var_era",model_dat_daily,NULL,-1985.7787727024286,-1984.623080381552,-1916.31896599057,0.4920991020743286,0.03354680052318153,0.6596416474098757,0.30575095402779967,0.4920991020743286,0.03354680052318153,0.693067381823294,NA,0.9315068493150684,NA,0.8801883314387539,0.8801883314387539,NA
dmskw_nv_cr_,,gr_roll,growing,"s(sm_mean_ct_TRUE, bs='cs') + s(sm_skew_ct_TRUE, bs='cs') + var_era",model_dat_daily,NULL,-2556.3796018605944,-2555.8500475731294,-2499.6846714150615,0.39647954289594345,0.0344286712357496,0.6769821579971356,0.3137884660257186,0.39647954289594345,0.0344286712357496,0.6201363785762158,NA,0.9441087613293051,NA,0.8185475401152543,0.8185475401152543,NA
dmskw_tt_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1674.4135772814718,-1674.2191328370275,-1649.9065808030234,0.31262885901918036,0.035448195624624014,0.6963564827800293,0.32803877518251484,-1.1585427047343284,0.06832118946826327,0.5991105462209745,0.516,0.9521640091116174,0.7107438016528925,0.8352878907385114,0.7457148829431438,FALSE
dmskw_a_tt_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) + var_era + sm_mean_age,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1677.3632099533538,-1677.1033491644907,-1648.7717140618302,0.3187656337534631,0.03524892236818653,0.6924418907529943,0.3261946938741005,-0.9280386873340971,0.06457032438902528,0.6097748572559809,0.312,0.9430523917995444,0.7727272727272727,0.8362426833824568,0.7512890189520625,FALSE
dmsk_tt_,,gr_roll,growing,sm_mean_ct + sm_skew_ct,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1593.945741240348,-1593.8535753417307,-1577.6077435880475,0.1706134586407787,0.039027915696523384,0.7666777286059615,0.361165623169847,-0.0319883605949296,0.04724028355266717,0.4883047987094954,0.494,0.9362186788154897,0.9090909090909091,0.7768172194777699,0.7651546822742475,FALSE
dmskv_tt_,,gr_roll,growing,(sm_mean_ct + sm_skew_ct) * var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1730.921446804282,-1730.4074281126932,-1690.0764526735302,0.40104231618235986,0.03293714258487996,0.6470284977579759,0.3048014072696676,0.1349486109088195,0.04325098973725454,0.6283548168770677,0.5,0.9498861047835991,0.9256198347107438,0.8451056498816888,0.7550515607580824,FALSE
dmsdw_tt_,,gr_roll,growing,(sm_mean_ct + sm_sd_ct) + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1661.47078408724,-1661.2763396427956,-1636.9637876087888,0.29206178332228827,0.03597461586322581,0.7066976620518546,0.33291028548816953,-1.4732897913469625,0.07313286690224198,0.5180454994482161,0.446,0.9384965831435079,0.6652892561983471,0.7957677778239031,0.6457984949832776,FALSE
dmw_tt_,,gr_roll,growing,sm_mean_ct + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1655.4288635907594,-1655.2902954614292,-1635.0063665253836,0.28063127698958223,0.03630563406347887,0.7132002968292444,0.33597353886569,-1.2355926323525037,0.06952987218569368,0.5373343612272952,0.565,0.958997722095672,0.7148760330578512,0.7602121300178505,0.7813196767001115,FALSE
dmskw_sym_tt_,,gr_roll,growing,(sm_mean_ct_FALSE + sm_mean_ct_NA + sm_mean_ct_TRUE + sm_skew_ct_FALSE + sm_skew_ct_NA + sm_skew_ct_TRUE) + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1299.441510806317,-1298.7225565579508,-1261.8524930675446,0.5668722613811858,0.030195071512553035,0.5931623154654126,0.27942619083961917,-0.5013235978793171,0.058656446145999956,0.7813433566052417,0.495,0.9589905362776026,0.7319587628865979,0.9325358851674641,0.7622377622377622,FALSE
dmskw_asyn_tt_,,gr_roll,growing,(sm_mean_ct_FALSE + sm_mean_ct_NA + sm_skew_ct_FALSE + sm_skew_ct_NA) + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1279.52122276579,-1279.0536902982576,-1249.450008574774,0.5359378439577576,0.031356070260572695,0.6159693720852816,0.29017011166768647,-0.19178618066582587,0.05226100579695363,0.7298111451945887,0.511,0.943217665615142,0.845360824742268,0.9052232854864434,0.7402042402042401,FALSE
dmskw_nv_tt_,,gr_roll,growing,(sm_mean_ct_TRUE + sm_skew_ct_TRUE) + var_era,model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1675.1490399045322,-1674.9545954600878,-1650.642043426081,0.31377945709044264,0.03541851463739766,0.6957734193121662,0.3277641063446692,-1.3338736383733703,0.07150330424397315,0.6035537091822611,0.073,0.9476082004555809,0.6905829596412556,0.8329839345759475,0.48768432993031924,FALSE
dmskw_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_skew_ct, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1782.9006761120177,-1781.707909539539,-1720.0660417329927,0.4762322350127448,0.03066257319900426,0.6023460785409235,0.283752466914238,0.030101912589803326,0.045797117876525996,0.6956025124043022,0.573,0.9612756264236902,0.8842975206611571,0.8770704470920337,0.7243241360089187,FALSE
dmskw_a_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_skew_ct, bs='cs') + var_era + sm_mean_age",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1790.2555409369058,-1788.8886783489093,-1722.9418635961333,0.4858081415894159,0.030331182397414776,0.5958361242554026,0.2806857654716221,0.009288317003584123,0.046285902738645496,0.706605530592827,0.4,0.9635535307517085,0.8677685950413223,0.8785233924197767,0.6758291527313267,FALSE
dmsk_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_skew_ct, bs='cs')",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1734.3289960366274,-1733.3993092541546,-1678.9625447131548,0.4126570925253116,0.03254201277083536,0.6392664325046887,0.3011448628968633,0.15026706876005103,0.042866331776626805,0.6724019234112839,0.558,0.9521640091116174,0.8966942148760331,0.8563763543526091,0.7480838907469343,FALSE
dmskv_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs', by=var_era) + s(sm_skew_ct, bs='cs', by=var_era)",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1785.9509784902943,-1784.8607590460185,-1725.914784236251,0.4819314177541112,0.03052383391162084,0.5996206365125396,0.2824685689583337,0.06140228381660817,0.045052079599702,0.6994895599512764,0.378,0.9521640091116174,0.9132231404958677,0.877236497986633,0.5129250278706801,FALSE
dmsdw_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + s(sm_sd_ct, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1862.0168724140367,-1860.3810213092015,-1788.3309494226482,0.5646776791384899,0.02785292510754814,0.5471523901643869,0.2577518905132514,-0.16868700945132553,0.05027177325506748,0.7822543833269516,0.125,0.9498861047835991,0.8636363636363636,0.9075407862509859,0.7316401895206243,FALSE
dmw_cr_tt_,,gr_roll,growing,"s(sm_mean_ct, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1764.4039367328992,-1763.78131504635,-1719.3118179713579,0.44703478077982894,0.03162945528265996,0.6213398409926801,0.29270002570755527,0.0670219074147076,0.0449170079812099,0.6614044368722513,0.353,0.9453302961275627,0.8884297520661157,0.860527626717589,0.4781563545150502,FALSE
dmskw_sym_cr_tt_,,gr_roll,growing,"s(sm_mean_ct_FALSE, bs='cs') + s(sm_mean_ct_NA, bs='cs') + s(sm_mean_ct_TRUE, bs='cs') + s(sm_skew_ct_FALSE, bs='cs') + s(sm_skew_ct_NA, bs='cs') + s(sm_skew_ct_TRUE, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1361.5660454965985,-1356.5704610938203,-1262.3309971683275,0.6680651601248992,0.02589415744435759,0.5086736880333501,0.2396253897484622,-0.8350949908862566,0.06484968426972645,0.8371059827998707,0.313,0.9684542586750788,0.5773195876288659,0.9547846889952153,0.5,FALSE
dmskw_asyn_cr_tt_,,gr_roll,growing,"s(sm_mean_ct_FALSE, bs='cs') + s(sm_mean_ct_NA, bs='cs') + s(sm_skew_ct_FALSE, bs='cs') + s(sm_skew_ct_NA, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1310.1615142300122,-1308.4241820972557,-1251.2971615627541,0.592915789232484,0.02910496028156277,0.5717477974828928,0.2693382654395927,-0.03677844549050446,0.04874404555093937,0.7837833307137326,0.535,0.9558359621451105,0.8556701030927835,0.9395534290271133,0.5,FALSE
dmskw_nv_cr_tt_,,gr_roll,growing,"s(sm_mean_ct_TRUE, bs='cs') + s(sm_skew_ct_TRUE, bs='cs') + var_era",model_dat_daily %>% filter(coll_date < '2021-12-31'),model_dat_daily %>% filter(coll_date >= '2021-12-31'),-1767.155163348484,-1765.9112751205744,-1702.9720197773204,0.45778969740385456,0.031194019497400742,0.6127859914509269,0.2886704885435297,-0.3825002382079943,0.05503260230250782,0.6826863720110778,0.31,0.9544419134396356,0.7757847533632287,0.8704491676698909,0.4751255874250527,FALSE
